,작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
2795,dj****,DOT TWO X_X: 블랙,20240615,5,,전자담배는 항상 여기서 삽니다. 가격 저렴하고 서비스도 좋아요.,0
2796,askd***,DOT TWO X_X: 퍼플,20240621,5,,닷이 닷했습니다. 이상,0
2797,onet****,DOT TWO X_X: 로얄 블루,20240613,5,,잘받았습니다 디자인도 좋고 맛표현도 좋네요,0
2798,dudt********,DOT TWO X_X: 실버,20240710,5,,😀 좋아요 추천드립니다,0
2799,whos***,DOT TWO X_X: 블랙,20240612,5,,너무 고급스럽고 좋네요 ~~사은품도 잘 쓰겠습니다~,0
2800,marc***,DOT TWO X_X: 블랙,20240625,5,,내솨랑 닷모듀 냠냠,0
2801,ohse*******,DOT TWO X_X: 블랙,20240611,5,,이뿌네요 조금더써보고 리뷰남겨볼게요,0
2802,lcm6***,DOT TWO X_X: 실버,20240702,5,,좋은거 같네요 누수도없고 좀더사요해봐야 될거 같아요,0
2803,osj2***,DOT TWO X_X: 로얄 블루,20240519,5,,전담 입문자 인데 닷모드가 전자담배계의 에르메스라 해서 구매 해봤어요 ㅎㅎ 다른기기는 많이 안써봐서 모르겠지만 닷모드 기기 좋네요~ 디자인도 고급지고 들고다니기 편합니다 배터리 용량도 커서 자주 충전 안해도 될 것 같아요 사과 액상 피는데 달달하니 입에 달고 살 것 같네요 ㅎㅎ 번창하세요!,3
2804,whwn*****,DOT TWO X_X: 티파니 블루,20240618,5,,아주 잘쓰고있습니다 이쁘고 성능 좋고 누수 없는거 좋아여 ㅎㅎ,0
2805,puru***,DOT TWO X_X: 로얄 블루,20240712,5,,좋네요 근데 단맛이 좀 안나는 것 같아요,0
2806,nann*******,DOT TWO X_X: 레드,20240716,5,,투엑스만 3대 굿굿,0
2807,isle***,DOT TWO X_X: 블랙,20240711,4,,배송빠르고만족함니다,0
2808,dign****,DOT TWO X_X: 블랙,20240619,5,,빠른 배송감사합니다.,0
2809,toy0***,DOT TWO X_X: 퍼플,20240520,5,,완전 총알배송 다음날 바로 도착~^^ 역시 닷은 색상이 미쳤네요~ 남자는 퍼플ㅋㅋㅋ 배터리가 2000이 넘는데도 생각보다 무겁지 않고 그립감도 촵 감기고 좋네요ㅎㅎ 몇일 써봤는데 연무가 너무너무 브드러워서 이제 다른건 못 쓰겠다정도~ 마니 파세요~,4
2810,92****,DOT TWO X_X: 블랙,20240622,5,,사은품 감사합니다!,0
2811,rose****,DOT TWO X_X: 블랙,20240704,5,,디자인. 쉬운 설정 모든것에 만족합니다!!,0
2812,yuhe*****,DOT TWO X_X: 블랙,20240611,4,,기다리고 기다린 실물 깡패 투엑스닷 사장님 전담충전배터리 및 제품 잘쓰겠습니다~,0
2813,doug****,DOT TWO X_X: 티파니 블루,20240621,5,,만족하며 사용중입니다.,0
2814,doug****,DOT TWO X_X: 레드,20240621,5,,만족하며 사용중입니다.,0
2815,qkdc****,DOT TWO X_X: 레드,20240601,5,,선물세트 받은 기분이네요 ㅎㅎ 보조배터리까지 챙겨 주셔서 너무 든든합니다 너무이뻐요!!,0
2816,enye****,DOT TWO X_X: 티파니 블루,20240523,5,,배송도 엄청빠르고 대응도 친절하셔서 깜짝놀랬어요 사은품도 좋고 다음엔 여기서만 구매해야될거같아요 좋은 사이트 하나찾아서 기분이좋네요 ㅎㅎ,1
2817,ghb5***,DOT TWO X_X: 블랙,20240620,5,,좋았습미다 덕분에 연초를 끊었습니다,0
2818,c_hy*******,DOT TWO X_X: 실버,20240717,5,,안새고 좋습니다. 굿굿,0
2819,psj1***,DOT TWO X_X: 블랙,20240521,5,,연초만 피다가 기침나고 냄새나서 전자담배로 바꿔야겠다고 생각해서 입문해봤습니다. 디자인 엄청 이쁘고 맛도 잘 느껴지고 최고네요 그냥. 강추 드립니다.,1
2820,ja****,닷모드 투엑스 (사은품증정): 건메탈,20240811,5,,Good ~~~~~~~~~~~~~~~~~~~~~,0
2821,wkdw******,DOT TWO X_X: 퍼플,20240524,5,,명성을 떨친 그 유명한 닷! 명기임다.. 현재 나온 기기중 최고라 생각합니다. 맛과 향 전부 잡아주는 벨런스형 입니다. 제일 중요한 누수!! 사용하면서 누수 한번없네요...!!! 별5개가 아닌 10개를 줘야한다고 생각합니다!!,1
2822,gusd******,DOT TWO X_X: 블랙,20240620,5,,아직 액상이 해외에서 오고있어서 까보질 못했지만 불량만 아니었으면 좋겠어요~닷모드 사진으로만 봐도 너무 이쁘네요 포장상태 너무좋아요~,0
2823,smfj*****,DOT TWO X_X: 블랙,20240519,5,,주문하자마자 다음날 바로 받았네요. 디자인 너무맘에듭니다. 이틀 사용해봤는데 전혀 누수없고..기존에 쓰던. 도트 액상 넣어봤는데 같은 액상이 맞나싶을 정도로 맛 표현이 좋네요.. 액스트라로 쓸려고 구매했는데 메인기기로 써야겠네용..,3
2824,rona****,DOT TWO X_X: 레드,20240705,5,,디자인이 너무 이뻐요 마음에 듭니다.,0
2825,azaz****,DOT TWO X_X: 블랙,20240524,5,,디자인 간지 폭발! 배터리 용량도 체크가능하고 배터리 용량깡패임 흡압조절 모두 되고 내입맛에 따라 조절가능해요 기존꺼랑 비교해보니 같은 액상인데 맛도 달라진거같네요 배송로켓급 총알배송 진작 구매할껄 그랬어요,1
2826,tlsw****,DOT TWO X_X: 블랙,20240517,5,,발라리안 쓰다가 친구 추천으로 구매했는데 맛 표현이 상당히 좋네요.. 이젠 발라리안 미련 없이 놓아줘도 될 것 같습니다. 배송도 하루만에 와서 너무 만족스럽습니다. 잘 쓰겠습니다!,3
2827,love*****,DOT TWO X_X: 건메탈,20240522,5,,급하게 컬러변경했는데 너무너무 친절하게 변경해주시고 배송은 또 어찌나 빠른지 주문 다음날 깔끔하게 배송되었네요 서비스 만족 빠른배송 만족 디자인 만족 기분좋은 하루 시작할수 있었습니다- 감사해요,1
2828,rlav******,DOT TWO X_X: 티파니 블루,20240619,5,,배송 빠르게 잘받았습니다.,0
2829,sso9****,DOT TWO X_X: 블랙,20240623,5,,성공적인 기변 성공!! 감사합니당,0
2830,blue***,DOT TWO X_X: 티파니 블루,20240523,5,,빠른배송 감사합니다- 뭔가 같이 왔는데 보조베터리같기고 하고 감사합니다 ㅎㅎ 너무 이쁨 잘쓸게영,1
2831,qkrg*******,DOT TWO X_X: 퍼플,20240614,5,,너무 싸게 잘구매했고 너무친절해서 기분좋게 질렀습니다,0
2832,hior***,DOT TWO X_X: 티파니 블루,20240618,5,,빠른배송품질만족합니다,0
2833,cheo*****,DOT TWO X_X: 티파니 블루,20240701,5,,솔직히 이번 닷모드는 진짜 다름. 기존 발라리안 등 팟 사용자들은 안심하고 구매하셔도 될듯,0
2834,morr********,DOT TWO X_X: 레드,20240620,5,,확실히 맛표현이 월등합니다,0
2835,kdsf*****,DOT TWO X_X: 블랙,20240604,5,,배송 엄청 빠르고 기기 너무 좋네요~ 잘쓰겠습니다.,0
2836,pjs0***,DOT TWO X_X: 블랙,20240716,5,,감사합니다.....,0
2837,broo*****,DOT TWO X_X: 티파니 블루,20240603,5,,선물용으로 종종 구매하는 전자담배! 지난번에 선물하고 반응이 좋았던 이 제품으로 다시한번 재구매하는 중~ㅋ 전자담배에 갬성을 더해 선물용으로 딱이다~ 이왕이면 이쁘고 고급지게 자기에게 선물하는 걸로도 강추🙌ㅋㅋ 배터리 잔량도 표시되고 향까지 쏘 굿~^^ 이 가격에 이 퀄리티 감히 가성비 가심비 갑이라 할 만 하겠다~😎 무조건 강추!! 고민은 배송만 늦출뿐 바로 구매 고고!!ㅋ,0
2838,engh*****,DOT TWO X_X: 블랙,20240712,5,,잘사용하고 있습니다,0
2839,gold*****,DOT TWO X_X: 건메탈,20240528,5,,역시 닷은 고급집니다! 이번에도 오래쓰길바래봅니다! 파이어링/오토파이어링 둘다 지원되니 참 편하네요ㅋㅋ 사은품 보조배터리는 문제가있는건지 충전중에 냄새가나서 가보니 뜨거워져서 녹을거같더라구요;;;;,0
2840,uran****,DOT TWO X_X: 블랙,20240531,5,,"디자인뿐아니라 배터리용량, 액상 용량, 맛 어느 하나 부족한게 없네요 흡집이 금발 생길것 같아 뭐좀 붙여야 겠네요 그리거 푸짐한 사은품 잘쓰겠습니다^^",0
2841,jang****,DOT TWO X_X: 건메탈,20240710,5,,용량이 많아서 조아용.,0
2842,dnfn****,DOT TWO X_X: 블랙,20240618,5,,배송도 빠르고 좋네요,0
2843,jg02****,DOT TWO X_X: 레드,20240614,5,,"디자인이 너무 예쁩니다. 손에 감기는 그립감도 좋고 특히 버튼 마감이 장난아니네요. 누르는 느낌이 너무 좋아요. 배터리도 대용량, 디스플레이도 강화유리 같아요.",0
2844,qkrg******,DOT TWO X_X: 퍼플,20240610,5,,해당 기기색감도 아직 그대로 까지지않고 좋구요 맛표현은 510드립팁 기준 원통형 추천합니가!,0
2845,king****,DOT TWO X_X: 레드,20240527,5,,주변 추천으로 고고~ 사용해보니 이래서 추천했구나 싶더군요 디자인도 그립감도 정말 좋습니다 참!! 배송도 정말 빠르고 상담도 잘해주셔서 감사합니다,0
2846,song********,DOT TWO X_X: 건메탈,20240708,5,,너무좋습니다 역시 닷모드,0
2847,gaog********,DOT TWO X_X: 건메탈,20240607,5,,좋네요 향도 엄청 좋고 정말 잘샀다는 생각이 듭니다,0
2848,husw*******,DOT TWO X_X: 블랙,20240604,5,,보조배터리도 감사합니다!,0
2849,jzzz***,DOT TWO X_X: 블랙,20240526,5,,액상형 다른거 쓰다가 주문해봤어요~~ 크기는 한손에 딱 들어오는 정도로 주머니에 딱 들어가요ㅋㅋ 색상이 다양해서 다른걸로도 사볼까 싶어요 상큼한걸로다가 ㅋ 흡입할때 처음이라 살짝 목이 막혔는데 금방 적응했네요ㅎㅎ,1
2850,alha****,DOT TWO X_X: 로얄 블루,20240612,5,,좋은물건 감사합니다 잘쓰겠습니다,0
2851,sdsd****,DOT TWO X_X: 블랙,20240612,5,,좋아요 배송도 빨라요,0
2852,hwan****,DOT TWO X_X: 티파니 블루,20240618,5,,색상도 이쁘고 만족,0
2853,dkas*****,DOT TWO X_X: 블랙,20240615,5,,평소 사용하던 제품들과는 다르게 고급지네요,0
2854,gusq********,DOT TWO X_X: 티파니 블루,20240628,5,,한달동안 쓰면서 누수도 전혀없고 디자인도 이뻐서 질리는 감 없이 너무 잘 쓰고 있습니다,0
2855,cjsw****,DOT TWO X_X: 블랙,20240701,5,,아주 잘피고있어요 망가짐 샘 없습니다아직,0
2856,sayl***,DOT TWO X_X: 블랙,20240601,5,,아스몬이나 발라리안 등의 기기에 비하면 단맛은 적은 편이지만 향표현은 훨씬 풍부해서 저처럼 연타 장타하는 사람에게는 좋았습니다. 만족해요!,0
2857,pipn****,DOT TWO X_X: 블랙,20240611,5,,역시 닷모드… 전기종 다쓰고있지만 심플하고 맛표현도 좋네요,0
2858,empt***,DOT TWO X_X: 블랙,20240702,5,,연초를 끊기 위한 첫 전자담배 입니다. 도전~!,0
2859,jsg0***,DOT TWO X_X: 블랙,20240612,5,,역시 닷모드! 외모 보고 끌려서 실속 없는 맛표현에 실망하고 서랍에 고이 짱박아놓은 기계만 3개째.. 아.. 또 속았습니다 닷모드 컬렉션 4개째.. 역시 닷모드! 할 줄 아는 거 하나 없는 소극적인 그냥 이쁘기만한 여자같은 기계입니다 소중히 다뤄주세요,1
2860,sd****,DOT TWO X_X: 블랙,20240619,5,,역시닷 블랙이뻐요!!,0
2861,terr******,DOT TWO X_X: 블랙,20240601,5,,배터리도 너무좋고 맛표현도 너무맘에들어요 누수가 아예없는제품은 처음이네요,0
2862,kayc***,DOT TWO X_X: 티파니 블루,20240615,5,,디자인도 너무 이쁘고 맘에 듭니다,0
2863,ekru*****,DOT TWO X_X: 실버,20240521,5,,배송도 빠르고 제품이 너무예뻐요!! 발라리안 쓰다가 비주얼에반해서 샀는데요 타격감도 좋고 제꺼보다 예쁜전담없는것같아서 구매해갖고있으니 흐뭇합니다ㅋ 만족합니다,1
2864,tlse*****,DOT TWO X_X: 레드,20240525,5,,너무 이쁘고 닷 감성이 제일 잘 묻어 나는 제품같아요~ 연무량도 좋고 맛표현도 좋습니다^^ 닷모드 짱짱!!,1
2865,blac*******,DOT TWO X_X: 블랙,20240630,5,,품질이 너무좋아요 극강의 제품,0
2866,kimo***,DOT TWO X_X: 퍼플,20240610,5,,생각한것보다도 너무 편하고 이뻐서 좋았어요:-),0
2867,ebrl****,DOT TWO X_X: 티파니 블루,20240611,5,,혁명입니다 일회용쓰다가 열받아서 샀는데 진짜진짜 좋아요,0
2868,nase*****,DOT TWO X_X: 티파니 블루,20240603,5,,이것저것 서비스 많이 챙겨주셧네요. 감사합니다 잘 쓸게요,0
2869,whoy***,DOT TWO X_X: 실버,20240709,5,,진짜 안샘 무화량 굿 뒤짐,0
2870,didw****,DOT TWO X_X: 티파니 블루,20240607,5,,옛날부터 닷의 색깜에 만족햇엇는데 이번껀 가격부터 흡압까지 다만족스러운 최고의닷입니다,0
2871,qkde*******,DOT TWO X_X: 레드,20240616,5,,컴팩트하고 너무 이뻐요!,0
2872,kim8****,DOT TWO X_X: 로얄 블루,20240604,5,,깔맞춤으로 샀어여!!! 여태까지 닷모드는 디자인 원툴이었는데 이번작은 기능까지 다 잡았내요!!!,0
2873,hide****,DOT TWO X_X: 레드,20240613,5,,제품 만족 합니다 이뻐요,0
2874,best*****,DOT TWO X_X: 레드,20240612,5,,먼가 개간지납니다. 베터리도주시고. 포장도이쁘네요!,0
2875,sina****,DOT TWO X_X: 티파니 블루,20240528,4,,택배가 다른집으로 배송되어 택배찾느라 고생좀 했어요ㅠㅠ 닷팁이 너무 잘 빠지는것 빼고는 만족합니다,0
2876,ho****,DOT TWO X_X: 로얄 블루,20240605,4,,잘 받았습니다 사용해보니 첫느낌 좋습니다 근데 뜨거워서 조금씩만 빨아서 펴야겠네요 ..입술이 뜨거워요 그리고 스티커는 이제 안주시나요? 후기보면 스티커 부착한거 이뻐서 구입한것도 있는데 못받아서 좀 속상하네요 ㅠ,0
2877,endm******,DOT TWO X_X: 레드,20240618,5,,이전 발라리안 쓰다가 출력부족 및 맛표현 부족으로 인해 다시 모드기기로 갓다 너무커서 질러봣습니다. 모드기기 필요없네요 맛표현 및 편의성 너무 좋습니다 잘쓰겟습니다!,0
2878,ghd3***,DOT TWO X_X: 퍼플,20240613,5,,배송 빠르고 예뻐요 잘쓸게요,0
2879,jink***,DOT TWO X_X: 티파니 블루,20240523,5,,발맥보다 무개는나가지만 작아서 휴대하기는 편합니다 거의 매일입에서 때지를않는데 액상은 제기준빨리다는거같아요 발맥보다 대신 팟교체형이라 발맥처럼 코일따로 팟따로 누수나면 다교체하는것보단 편합니다,1
2880,npch****,DOT TWO X_X: 티파니 블루,20240617,5,,누수없고 맛표현진하고 좋습니다!!!,0
2881,hare****,DOT TWO X_X: 퍼플,20240611,5,,영롱합니다. 빠른 배송 감사합니다.,0
2882,yszz*****,DOT TWO X_X: 퍼플,20240518,5,,디자인도 예쁘고 맛표현도 괜찮네요. 하루 정도 사용해봤는데 아직은 만족스럽습니다~,3
2883,sera****,DOT TWO X_X: 티파니 블루,20240528,5,,예전부터 닷 기기 너무 이뻐서 사용해보고 싶었는데 팟기기가 나온걸 보고 후다닥 구매합니다. 이곳저곳 검색해봤는데 평도 엄청 좋아서 기대가 됩니다. 기기도 색상이 엄청 이쁘네요,0
2884,roob***,DOT TWO X_X: 퍼플,20240518,5,,맛표현 아주 잘되고 팟이 넉넉해서 액상 자주 안 채워도 괜찮아요! 배터리도 오래 가서 자주 충전하지 않아도 되는 부분이 좋네요 만족스럽습니다🙂주신 사은품도 잘 쓸게요👍,3
2885,rhym******,DOT TWO X_X: 퍼플,20240704,5,,한달간 누수도 전혀 없고 맛표현도 무난한편입니다.,0
2886,dydg******,DOT TWO X_X: 블랙,20240518,5,,배송이 하루만에 와서 매우 만족스럽습니다 기기 자체의 만듦새도 완벽합니다 일단 기존에 쓰던 젤로의 경우 액상 보충시 팟의 분리가 필수적이었는데 이거는 상단 슬라이드만 열면 간편하게 보충 할 수 있어서 편리하네요,3
2887,ones*****,DOT TWO X_X: 티파니 블루,20240615,5,,잘 쓰겠습니다 좋네요,0
2888,jojo***,DOT TWO X_X: 블랙,20240524,5,,기기가 생각보다 앙증맞고 가볍고 진짜 너무 예뻐요! 맛보기 전인데 맛을 안봐도 대만족입니다 그립감도 죽입니다.,1
2889,ceou***,DOT TWO X_X: 실버,20240517,5,,일단 배송이 너무 빨라서 금방 받아볼 수 있었습니다! 기기 깔끔하니 너무 예쁘고 맛 표현도 너무 좋네요. 배터리 용량도 타 기기 대비 넉넉해서 오래 쓸 수 있을 것 같습니다 잘 쓸게요!,3
2890,taek*****,DOT TWO X_X: 블랙,20240518,5,,익일배송 좋아요. 포장도 잘 해주셔서 파손 걱정은 없을 것 같아요. 휴대성 좋고 액상 채우기도 편리하네요. 표면 질감도 마음에 들고 마감도 좋은 것 같습니다.,3
2891,zz****,DOT TWO X_X: 티파니 블루,20240606,5,,예쁘고 좋아요 선물로 구매했는데 좋네영,0
2892,kgwo***,DOT TWO X_X: 블랙,20240627,5,,닷모드 코일 별로였던적이많은데 먹을만하네요 배터리 오래가고 단점은 팟이 좀비싼거뿐,0
2893,ckdd******,DOT TWO X_X: 퍼플,20240702,3,,배송도 빠르고 좋아요,0
2894,sodk***,DOT TWO X_X: 블랙,20240530,5,,디자인도 깔끔하고 그립감도 좋고 싼거 사려다가 이왕 사는거 닷모드 사자 했는데 후회 없습니다 ㅎㅎ,0
2895,rlar********,DOT TWO X_X: 블랙,20240520,5,,닷모드투엑스 디자인이 너무 맘에들어서 주문했는데 액상 맛표현도 너무 좋네요 만족합니다 빠른배송 감사합니다,3
2896,muse******,DOT TWO X_X: 건메탈,20240523,5,,예전의 닷모드는 이쁜 쓰레기였는데 지금 모든것에 만족합니다. 흡압 너무 달지 않은 섬세한 맛표현까지 아주 좋습니다.,1
2897,sgb9***,DOT TWO X_X: 티파니 블루,20240628,5,,닷모드 몇가지써봤는대 별로였는대 이제품은 만족스럽내요...,0
2898,luck******,DOT TWO X_X: 퍼플,20240623,5,,예뻐요... 누수 없어요.. 빌어쳐먹을 발라리안 누수때문에 졸라 짜증났는데 맘이 편해요 ㅋㅋ,0
