,작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
3041,rage***,컬러: 글로 하이퍼 (애미시스트 퍼플),20241019,4,,아주 맘에 듦. 그립감 좋아지고 가볍고 가열이 고르게 됨. 에어 대비 연무량 확 늘었음 배송 엄청 느림.,0
3042,joon***,컬러: 글로 하이퍼 (그래파이트 블랙),20241102,4,,연무량 디자인 만족,0
3043,suki***,컬러: 글로 하이퍼 (코발트 블루),20241121,5,,단순하니 좋네요 ㅋㅋ잘되고요,0
3044,rmeo****,컬러: 글로 하이퍼 (코발트 블루),20241101,5,,배송도 빠르고 색상도 아주 예뻐요,0
3045,idsu*****,컬러: 글로 하이퍼 (말라카이트 틸),20241210,4,,아무말 대잔치 좋아요 좋아요,0
3046,5240*****,컬러: 글로 하이퍼 (말라카이트 틸),20241017,5,,기존에 사용중인것도 있는데 너무 좋아서 세컨으로 하나더 구매요~ㅎ,0
3047,tw****,컬러: 글로 하이퍼 (코발트 블루),20241027,5,,4년째 계속 글로만 피는중인데 아주만족합니다,0
3048,with*****,컬러: 글로 하이퍼 (말라카이트 틸),20241118,5,,배송 빠르고 물건 좋아요,0
3049,vari****,컬러: 글로 하이퍼 (그래파이트 블랙),20241101,3,,제시간에 빨리 보내주셔서 감사,0
3050,sise***,컬러: 글로 하이퍼 (코발트 블루),20241030,5,,배송 빠르고 좋아요.,0
3051,chop****,컬러: 글로 하이퍼 (그래파이트 블랙),20241016,5,,글로 초창기 모델 썼었는데 신제품이 맛이나 향 연무량 모두 괜찮네요,0
3052,whdt******,컬러: 글로 하이퍼 (말라카이트 틸),20241217,4,,굿굿굿 굿굿굿 굿굿굿,0
3053,co****,컬러: 글로 하이퍼 (그래파이트 블랙),20241106,5,,아주아주 좃마요 굿,0
3054,wooy***,컬러: 글로 하이퍼 (코발트 블루),20241118,5,,이전모델보다 연무량목넘김이 훨씬진해졌어요,0
3055,tarj****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241116,5,,글로만 3대째인데 연무량 좋고 그립감 좋고 버튼도 좋아요,0
3056,ikim***,컬러: 글로 하이퍼 (코발트 블루),20241024,5,,전담은 글로만 사용하고있죠~~ 예전기계가 상태가 안좋아져 이번에 새로 하나더 구입했네요~^^,0
3057,bisu****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241022,5,,글로만 사용하다 글로 하이퍼 처음 구입했는데 전체적으로 글로보다 훨씬 좋아요.,0
3058,rt****,컬러: 글로 하이퍼 (그래파이트 블랙),20241102,5,,작동잘하고문제 없어요,0
3059,lano***,컬러: 글로 하이퍼 (그래파이트 블랙),20241024,5,,기존 것과 확연히 차이가 나네요. 좋아요,0
3060,luxu*****,컬러: 글로 하이퍼 (코발트 블루),20241029,5,,배송도 빠르고 착한가격에 잘샀네요~~^^,0
3061,jcle*****,컬러: 글로 하이퍼 (그래파이트 블랙),20241120,4,,빠른 배송 가성비 갑입니다.,0
3062,lin0****,컬러: 글로 하이퍼 (말라카이트 틸),20240930,5,,이전 제품보다 배터리도 오래가고 led 로 확인할수 있어 편하고 좋아요 아예 글로로 갈아탔는데 만족합니다 ㅎㅎ 무게도 가볍고 주변에 널리 추천하고 있어요 ㅎㅎ 할인할때 사서 더욱 가성비도 좋고 만족합니다!,0
3063,b8****,컬러: 글로 하이퍼 (코발트 블루),20241212,5,,가성비 좋습니다 가성비,0
3064,hanu***,컬러: 글로 하이퍼 (애미시스트 퍼플),20240912,5,,하이퍼 에어보다 지속력이 젛고 조금 더 진한 느낌입니다. 손에 쏙 들어오는 파지감도 좋고 휴대성도 좋습니다. 퍼플이 제픔 사진보다 진한 퍼플이어서 실물이 훨씬 고급스럽고 이쁘네요. 아주 마음에 듭니다.,2
3065,lulu****,컬러: 글로 하이퍼 (코발트 블루),20241031,5,,맛이풍부하고 다루기도쉽네요,0
3066,alsw****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241119,5,,잘 쓰고 있습니다. 번창하세요,0
3067,kino****,컬러: 글로 하이퍼 (그래파이트 블랙),20241021,4,,"타격감은 2X보다 확실히 개선되었습니다. 하지만.. 여전히 뭔가 부족한 느낌 시작 진동이 울리고 5초 정도 더 지난 후에 흡연을 시작해야 제대로 된 타격감을 볼 수 있습니다. 특성상 연속 흡입은 불가능한 것 같은데,, 흡연 타이밍이 조금 더 짧아졌음 좋겠다라는 아쉬움이 있습니다. 또.. 태우다 말고 끝나버리는 느낌이 있는데,, 30초 정도 더 길어졌음 좋지 않을까 합니다.",0
3068,bwja******,컬러: 글로 하이퍼 (그래파이트 블랙),20241016,5,,좋아요 성능은 이전에 사용하던 구모델이랑 비슷해요 그때보다 기계싸니까 이득,0
3069,yaki***,컬러: 글로 하이퍼 (애미시스트 퍼플),20241028,5,,빠른 배송 감사합니다,0
3070,kwak*****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241025,5,,이쁘고 맛도풍부하네요 잘쓸께요,0
3071,dudc******,컬러: 글로 하이퍼 (그래파이트 블랙),20241123,5,,ㅡ배송도 빠르고 좋아여,0
3072,ycs2***,컬러: 글로 하이퍼 (그래파이트 블랙),20241118,5,,배송도 빠르고 좋아요~,0
3073,glan***,컬러: 글로 하이퍼 (말라카이트 틸),20241027,5,,좀 무겁긴한데 색상이쁘고 산뜻해요,0
3074,skyk*******,컬러: 글로 하이퍼 (코발트 블루),20241121,4,,가격 대비 아주 좋아요.,0
3075,lege********,컬러: 글로 하이퍼 (애미시스트 퍼플),20241004,4,,공휴일이 중간에 있어서 배송이 조금 걸렸지만 오늘 잘 도착 했어요 잘사용하겠습니다 구형보다는 좋았으면 좋겠어요,0
3076,hyuk***,컬러: 글로 하이퍼 (코발트 블루),20241031,5,,좋은제품 잘 쓸게요,0
3077,blue*******,컬러: 글로 하이퍼 (그래파이트 블랙),20241028,5,,그립감도 좋고 잘쓰고있어요,0
3078,park******,컬러: 글로 하이퍼 (그래파이트 블랙),20241013,5,,렌트카에 놓고와서 며칠만에 다시 사네요 성능좋아요 타격감 좋고 크기도 적당해서 휴대성좋아요,0
3079,wjdg******,컬러: 글로 하이퍼 (코발트 블루),20241122,5,,쓰기좋고 연무량좋아여,0
3080,6902********,컬러: 글로 하이퍼 (말라카이트 틸),20241105,5,,냄새도 하나도 안나서 눈치보면서 피워도 괜찮을듯해요 밖에 나가서 까지 피우지않아 부담은 살짝 없이 피우네요,0
3081,jg****,컬러: 글로 하이퍼 (그래파이트 블랙),20241117,4,,연습용으로 사용하기 좋은거 같습니다.~~,0
3082,ryc1****,컬러: 글로 하이퍼 (코발트 블루),20241113,4,,구형에서 교체하였는데. 잘사용하고 있습니다,0
3083,ind2***,컬러: 글로 하이퍼 (그래파이트 블랙),20241112,5,,"기존 글로 잃어버려서 바로 구매 했습니다. 배터리는 오래 가지 않지만, 잘 사용하고 있어요.",0
3084,pk****,컬러: 글로 하이퍼 (그래파이트 블랙),20241013,5,,글로 초기때부터 써왔는데 이번 신제품은 그립감이 훨씬 좋아진거 같네요 디자인도 고급스럽고 가볍고 사용법도 편하네요,0
3085,mkki*****,컬러: 글로 하이퍼 (코발트 블루),20241114,5,,"저렴하게 구입하였으며, 양이 너무 많아서 좋아요",0
3086,aili****,컬러: 글로 하이퍼 (말라카이트 틸),20240924,3,,처음나온 글로프로가 단종되고 이제사망하여 고민끝에 주문했어요.그립감이 좋아요. 발열은 어쩔수없는건가봐요. 히팅되고나서부터 뜨거워지기시작하더니 금방꺼지네요. 연무량은 처음만풍부하고 기존거보단 만족도가 좀 떨어지지만 잘사용해볼게요.,0
3087,to****,컬러: 글로 하이퍼 (그래파이트 블랙),20241018,5,,"이전에 하이퍼 프로 쓰고 있었는데, 내부 청소를 해도 잘 안빠지는 경우가 있어 새로 또 구입했어요.",0
3088,gurw*****,컬러: 글로 하이퍼 (그래파이트 블랙),20241030,4,,기존제품보다 배터리가 오래가요,0
3089,so****,컬러: 글로 하이퍼 (말라카이트 틸),20241112,5,,아주 아주 만족합니다. 빨리 도착,0
3090,song****,컬러: 글로 하이퍼 (코발트 블루),20241113,5,,글로만 쓰고 있는데 보조밧데리도 받아서 만족해요,0
3091,jjan*****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241022,5,,배터리도 좋고 연타도 잘되고!! 연기량도좋고!! 이걸로 연초는 일단 끊었어요!!,0
3092,phot******,컬러: 글로 하이퍼 (그래파이트 블랙),20240926,5,,글로를 사용한지 벌써3년이 넘었네요. 최근에 하이퍼 에어를 구매해서 사용중인데 연초와 같이 사용하다가 본격적으로 궐련형으로 넘어가려고 구매했어요. 에어보다 훨씬 좋네요 ㅎㅎㅎ 디자인도 이쁘고 연초와 같은 느낌이라 민족스럽습니다.,0
3093,be****,컬러: 글로 하이퍼 (코발트 블루),20241116,3,,저담 입문용으로 가성비 좋아요,0
3094,chob********,컬러: 글로 하이퍼 (말라카이트 틸),20241022,5,,이전부터 지속적으로 사용해왔지만 이버전이 그립감이 제일 좋음.,0
3095,suha******,컬러: 글로 하이퍼 (그래파이트 블랙),20241025,5,,저렴하게 잘 구매 했습니다 고장 없이 오래 사용 했슴 좋겠네요,0
3096,814s***,컬러: 글로 하이퍼 (그래파이트 블랙),20241023,5,,슬림 단종으로 이번에 바꿨는데 괜찮네요 많이 파세요,0
3097,fkil******,컬러: 글로 하이퍼 (애미시스트 퍼플),20241025,5,,항상 글로를 사용하고 있습니다. 언제나 만족하고 있는 제품.. 가성비 좋은 제품입니다..,0
3098,relo*****,컬러: 글로 하이퍼 (말라카이트 틸),20241211,5,,아주 아주 좋아요....,0
3099,kkg9***,컬러: 글로 하이퍼 (말라카이트 틸),20241101,5,,아주 만족합니다.^^,0
3100,kimm******,컬러: 글로 하이퍼 (그래파이트 블랙),20240923,5,,"C타입충전기를 써서 좋고, 색감도 고급지고 연무량도 충분해서 좋습니다. 다만 담배 가격이 4800원이라 조금 당황스럽긴 합니다. 그래도 잘 쓸게요~",0
3101,depe********,컬러: 글로 하이퍼 (그래파이트 블랙),20241026,5,,기존 쓰는거보다 타격감이 좋아요,0
3102,seoy***,컬러: 글로 하이퍼 (그래파이트 블랙),20241004,5,,배송빠르고요. 이상없이 잘 도착했어요. 하이퍼 프로의 액정 제거된 버젼같네요. 사이즈도 적당하고 갈수록 진화되어가네요. 청소 필요없게 스틱도 바뀌면 좋겠네요,1
3103,rl****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241002,5,,"배송도 빠르게 잘받았습니다. 타사 제품도 여럿써봤지만, 그립감 아주 좋습니다. 사용후 사용 후기도 남겨보겠습니다.",0
3104,asw2***,컬러: 글로 하이퍼 (애미시스트 퍼플),20241031,5,,아주 잘 사용중에 있습니다.,0
3105,park****,컬러: 글로 하이퍼 (말라카이트 틸),20241118,4,,배송이 빨라서 좋습니다,0
3106,eys1***,컬러: 글로 하이퍼 (코발트 블루),20241027,5,,그립감도 디자인 만족 합니다,0
3107,8740***,컬러: 글로 하이퍼 (그래파이트 블랙),20241018,5,,글로만 4개째구매중인데 점점더 좋아지네요,0
3108,pcy1*****,컬러: 글로 하이퍼 (말라카이트 틸),20241023,5,,벌써 두번째나 구매했어요 !!! 👍 👍 역시 전담은 글로,0
3109,loa7***,컬러: 글로 하이퍼 (그래파이트 블랙),20241015,5,,아주 좋습니당 편하고 저렴하고 글로 굿 체고ㅎㅎ 잘 사용.할게요 배송도 엄청 빨라요,0
3110,kms1*****,컬러: 글로 하이퍼 (코발트 블루),20241018,1,,사지마세요 as겁나 까다로움 자꾸 담배가 끊어짐 안빠져서 힘듬,1
3111,otl1***,컬러: 글로 하이퍼 (그래파이트 블랙),20241101,5,,잘사용하고있습니다~,0
3112,jb****,컬러: 글로 하이퍼 (말라카이트 틸),20241025,5,,배송 빠르고 색상도 예쁘고 상품도 만족스렵네요,0
3113,nani****,컬러: 글로 하이퍼 (그래파이트 블랙),20240922,5,,몇년동안 글로 잘 쓰다가 드디어 하이퍼로 갈아탔네요 이전 네오스틱과 다르게 비릿한 냄새도 거의 없고 향이 더 좋아진것 같구요 타격감은 좀 줄어든 대신 목넘김이 부드러워진 느낌이네요 연무량도 나쁘지 않고 여러모로 만족스럽습니다.,0
3114,74me***,컬러: 글로 하이퍼 (그래파이트 블랙),20241109,5,,디자인이 상당히 맘에듬 온도는 전작에 비해 올라갔다고 하는데 별 티는안남 많이파세요,0
3115,inte****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241011,5,,"소에 꼭 들어가고 디자인도 좋습니다. 전 스림보단 빠르게 히팅되고, 사용감도 나쁘지 않네요",0
3116,gmlw******,컬러: 글로 하이퍼 (애미시스트 퍼플),20241030,5,,네번째구매입니다 좋네요,0
3117,bode***,컬러: 글로 하이퍼 (애미시스트 퍼플),20241003,5,,집에 하이퍼 에어가 있는데 연무량이 훨씬 많아요. 다 피고난걸 확인해보니 가열된 흔적이 훨씬 많네요. 왼쪽이 하이퍼2로 피고난 거에요. 만족합니다. 전 샤인뷰스트만 펴요. 다른건 목넘김이 거친데 이건 부드러워요.,0
3118,jint****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241005,5,,에어 사용하다 배터리 연무량 타격감 모두 만족 하지못해 다른제품 찾아보다 신제품 나와서 구매하였고 에어보다는 좋습니다 3가지 모두 업그레이드이고 스틱도 잘 잡아주네요 오래 오래 사용했으면 좋겠네요,0
3119,hsj2****,컬러: 글로 하이퍼 (그래파이트 블랙),20241019,4,,잘도착하여 개봉해서 충전중입니다~ 빠르게 배송되어 얼른 흡입해보고 싶네요~,0
3120,11****,컬러: 글로 하이퍼 (코발트 블루),20241115,5,,빠른 배송 감사합니다,0
3121,saha***,컬러: 글로 하이퍼 (그래파이트 블랙),20241021,5,,배송 빠릅니다. 무게감 있고 디자인이 예쁘네요,0
3122,gy20***,컬러: 글로 하이퍼 (말라카이트 틸),20241025,5,,디자인도 괜찮고 저렴하게 구매했네요~,0
3123,kjh0****,컬러: 글로 하이퍼 (말라카이트 틸),20241207,5,,조아요조아요조아요^^,0
3124,mir2****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241021,5,,일단 배송은 빠르게 왔습니다. 실제 사용은 해보고 추후에 후기남길게요~,0
3125,akh0***,컬러: 글로 하이퍼 (애미시스트 퍼플),20241118,5,,기존보다 더 심플하고 가볍네요,0
3126,aa****,컬러: 글로 하이퍼 (코발트 블루),20241024,5,,잘사용하겠습니다. 많이 파세요,0
3127,aa****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241024,5,,잘사용하겠습니다. 많이 파세요,0
3128,gaya******,컬러: 글로 하이퍼 (그래파이트 블랙),20241024,5,,에어만 쓰다가 바꿔봤는데 확실히 괜찮네요!!,0
3129,roll****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241028,4,,작고 들고다기 편합니다 담배 맛도 좋음,0
3130,kx****,컬러: 글로 하이퍼 (애미시스트 퍼플),20240928,5,,"배송빠르고, 물건도 하자없이 잘왔네요. 사용하기 편하고 좋아요.",0
3131,gusw*******,컬러: 글로 하이퍼 (그래파이트 블랙),20241111,5,,너무만족해요 가성비최거,0
3132,leeh*****,컬러: 글로 하이퍼 (코발트 블루),20241029,5,,색이 이뻐요 무게는 마니개선됐네요 발열은 여전하고 내부녹는게 아직도 여전해보여요 그치만 궐련형중엔 젤나아용,0
3133,sune***,컬러: 글로 하이퍼 (그래파이트 블랙),20241023,5,,좀 미끄럽긴 하네요. 초창기 모델보다는 낫네요.,0
3134,upss****,컬러: 글로 하이퍼 (그래파이트 블랙),20241026,5,,무게는 있지만 긍정적인 후기보고 구입 완료,0
3135,1542******,컬러: 글로 하이퍼 (애미시스트 퍼플),20241025,5,,선물해드렸는데 정말 좋아합니다,0
3136,ku****,컬러: 글로 하이퍼 (코발트 블루),20241119,5,,항상 애용하고 있습니다,0
3137,cwyh****,컬러: 글로 하이퍼 (그래파이트 블랙),20241114,5,,사진은 이전 버전인데 두께값도 더얇고 연무량도 많습니다,0
3138,tnrg******,컬러: 글로 하이퍼 (말라카이트 틸),20241027,5,,두번째 구매입니다. 좋아요,0
3139,jung********,컬러: 글로 하이퍼 (그래파이트 블랙),20240927,5,,글로의 모든기종을 다써본 1인으로써 새로나온 모델을쓰다가 서브용으로 주문해서 오늘받앗네요!!너무 좋네요! 일단 디스플레이는없지만 쓰는대는 문제가없늘꺼같고...일단 마음에들어요!!!! 글로는 언제나 항상 쓸꺼에요~~글로추천해요~~,0
3140,jung********,컬러: 글로 하이퍼 (애미시스트 퍼플),20240927,5,,글로의 모든기종을 다써본 1인으로써 새로나온 모델을쓰다가 서브용으로 주문해서 오늘받앗네요!!너무 좋네요! 일단 디스플레이는없지만 쓰는대는 문제가없늘꺼같고...일단 마음에들어요!!!! 글로는 언제나 항상 쓸꺼에요~~글로추천해요~~,0
