작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
tooy*****,헬베이프 젤로: 젤로 옐로,20230809,5,,솔직히 진짜 맘에듬 왠만하면 리뷰잘 안쓰는데 잘산거같아요 추천합니다,1
alle*****,헬베이프 젤로: 달리아 초콜렛,20230806,3,,제가 이상하게쓰는건지 한달동안 팟 6개나 갈았어요기기는 문제없는데 뭐가문젠지 ㅠ ㅠ,0
tlrq******,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230722,5,,역시 디어베이프!! 누수도 안 나고 잘 쓰고 있습니다!!,0
jaeh*******,헬베이프 젤로: 새비 화이트,20230726,5,,물건잘받았습니다 잘쓸게요 많이파세요,0
ss****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230818,5,,위에 캡이 쉽게 손상되는 느낌이 있어요 ㅠㅜ,0
zxc3****,헬베이프 젤로: 블루스카이,20230726,5,,굿굿 디자인도 맛도 너무 만족하고 좋아요 ㅎ,0
hje4***,헬베이프 젤로: 반타그레이,20230725,5,,배송빠르고 좋습니다 감사합니다,0
agar*****,헬베이프 젤로: 달리아 초콜렛,20230817,5,,실물이 훨씬 이쁘고 맛도 잘나와요~,0
qkqn****,헬베이프 젤로: 블랙로즈,20230818,5,,"배송,맛,타격감, 다좋아요",0
nofe********,헬베이프 젤로: 반타그레이,20230818,5,,역시.. 전담은..!!! 굿입니다. !!,0
dnjs******,헬베이프 젤로: 블랙로즈,20230816,5,,가격대비 무난하고 좋네요~,0
wewe****,헬베이프 젤로: 반타그레이,20230711,5,,엘프바 피우다가 전담기기 처음으로 삿는대 일단 이쁘고 와꾸가 좋내요 맛이좀 약한거같기도한대 부스트팟을 사용해봐야겟내요 전체적인 기기 디자인이나 마감등은 훌륭합니다,0
ys92****,헬베이프 젤로: 젤로 스마일,20230812,5,,너무좋아요너무좋아요너무좋아요너무좋아요,0
ys92****,헬베이프 젤로: 블루스카이,20230812,5,,너무좋아요너무좋아요너무좋아요너무좋아요,0
free****,헬베이프 젤로: 새비 화이트,20230725,5,,컬러이쁘고 좋네요 전담 1티어인듯,0
tami*****,헬베이프 젤로: 반타그레이,20230711,5,,아주 만족합니다 일단 아주 빠른 배송 생각보다 실물이 참 이쁘네요 그립감 죽이네요,0
hoya***,헬베이프 젤로: 블랙로즈,20230810,5,,쓰던제품인데 망가져 다시주문했습니다 일단 배송이 너무빨라 너무 감사했습니다!!!!,0
poro******,헬베이프 젤로: 반타그레이,20230819,5,,누수도 없고 깔끔합니다,0
oden***,헬베이프 젤로: 블랙로즈,20230728,5,,빠른배송 감사합니다.,0
sira****,헬베이프 젤로: 블루스카이,20230818,5,,상품에 만족합니다!,0
htor****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230718,5,,배송 제품도 만족하고 문의준거에 대해 빠른처리도 해주셔서 만족합니다~!,0
ssm6***,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230801,4,,며칠 사용하다보니 캡에 금이 보이더니 점점 커져서 결국 새로 구입했습니다. 며칠 쓰던거라 반품이나 교환은 안했어요,0
dbeo******,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230715,5,,색상도 너무 좋아요!!,0
pipi*****,헬베이프 젤로: 달리아 초콜렛,20230727,5,,누수없고 귀엽고 좋아영ㅎ,0
dlrb****,헬베이프 젤로: 블랙 초콜렛,20230802,5,,배송도 빠르고 친절하셔서 너무 좋았습니다. 다음에도 이용 할게요 많이 파세요.,0
ps35*****,헬베이프 젤로: 블랙로즈,20230811,5,,배송도 빠르고 확인해보니 너무 마음에 들어요,0
rngu*****,헬베이프 젤로: 반타그레이,20230901,5,,좋아요좋아요좋아요좋아요,0
delt******,헬베이프 젤로: 반타그레이,20230817,5,,배송 빠르고 좋아요,0
delt******,헬베이프 젤로: 블루스카이,20230817,5,,배송 빠르고 좋아요,0
lb****,헬베이프 젤로: 젤로 스마일,20230812,5,,액상안새구 좋아요 필터갈아끼기 편리함,0
eoqj*****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230718,5,,하루만에 배송왔어요 기기도 만족이요,0
skyj******,헬베이프 젤로: 반타그레이,20230712,5,,배송도 빠르고 넘 예뻐요,0
wnfl****,헬베이프 젤로: 블랙 초콜렛,20230712,5,,하도 좋다길래 구매했고 역시 소문대로 누수 없을 것 같은 느낌이에요 물론 며칠 써봐야 알겠지만 그립감도 좋고 맘에 듭니다,0
ilss*****,헬베이프 젤로: 반타그레이,20230704,5,,배송빠르네요!! 맛표현도 좋고 입호흡 폐호흡 두가지 모드 되니까 다양하게 사용 할 수 있어서 좋은거 같습니다. 서비스로 공팟도 주셨네요 잘 쓸께요,0
sins******,헬베이프 젤로: 반타그레이,20230819,5,,배송도 빠르고 좋습니다.,0
wlsd*****,헬베이프 젤로: 달리아 초콜렛,20230607,5,,너무 이뻐요 발라리안 메인으로 쓰다 코일도 빨리타는데 갈아끼우기도 귀찮고 젤로 나오자마자 눈여겨보다 색상 고민하다 이제야 사네요 일단 맘여 듭니다 가볍구요. 서비스도 감사합니다 엘이디불은 언제 켜지는지 방법은 모르겠어요 ㅎ,0
love***,헬베이프 젤로: 반타그레이,20230810,5,,사용하기도 편리하고 아주 만족하면서 잘 쓰고 있어요!,0
hy****,헬베이프 젤로: 새비 화이트,20230807,5,,이뻐요~~~~~~~~,0
kong****,헬베이프 젤로: 새비 화이트,20230709,4,,예쁘네요 빠른배송좋습니다. 누수는 ..팟문제인가..사자마사 생겼네요 팟을 새로바꿔봐야겠어요ㅜㅜ 속상하네요.,0
tjdx*****,헬베이프 젤로: 블루스카이,20230813,5,,전담중에 모든 기능이 다 있는거 같아요 좋습니다~,0
rino***,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230723,5,,실물이 훨씬 너무 이뻐요 후회 안합니다,0
rkwh*****,헬베이프 젤로: 반타그레이,20230816,5,,진짜 마음에 드네여,0
youn******,헬베이프 젤로: 블루스카이,20230804,5,,젤로로 첫 전담 입문했습니다. 기기 이쁘구 좋네요 잘쓰겠습니다.,0
osol******,헬베이프 젤로: 핑크 핑큐,20230616,5,,홀리몰리 진짜 세상 너무 귀엽습니당..기어미니2 쓰다가 넘어왔는데요 훨씬 가볍고 작아서 좋아용 액상이 많이 들어가진 않는 것 같은데 제발 누수만 없었음 좋겠어오 기어미니 누수땜에 스트레스 엄청 받았었는뎅 아직 사용법이 익숙치 않아서 낯설지만 귀여워요 아 저 분홍색 흡입구가 저는 흡입구 뚜껑인 줄 알고 샀는데 걍 흡입구더라구요? 입 닿는 곳이라 뚜껑이 있옸음 좋겠는데..좀 더 써보고 다시 후기 남기러 오겠슴니다,0
raki******,헬베이프 젤로: 젤로 옐로,20230725,5,,아보카도보다 용량도 크고 쓰기 좋습니다,0
pein***,헬베이프 젤로: 블랙 초콜렛,20230708,5,,케이스도 딱맞네요 넘이뽀요 맛표현 좋네요 코일때문에 자주이용할께요,0
kwng***,헬베이프 젤로: 블랙 초콜렛,20230712,5,,후기도 좋고 이뻐서 샀어요 배터리도 오래가고 좋습니당 뚜껑? 에 금이가서 코일 사면서 여분으로 구매했어요,0
lee0*****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230726,5,,처음 접하는대 좋은거같아요 ~~^^,0
suno******,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230715,5,,배송 빠르고 제품 매우 좋아요 탑캡 불량이였는데 답변도 빠르시고 빠르게 처리 해주십니다.,0
bwha***,헬베이프 젤로: 블랙로즈,20230722,5,,맛있어요 잘맞는거같아요 좋아여,0
lala***,헬베이프 젤로: 새비 화이트,20230727,5,,배송도 빠르고 좋아요^^,0
joss***,헬베이프 젤로: 퍼플 네온,20230813,5,,디자인도 이쁘고 맘에 들어요,0
kh89***,헬베이프 젤로: 블랙 초콜렛,20230706,5,,배송도 빠르고 문의드리면 친절하게 답변해 주십니다! 전자담배 처음인데 젤로 추천 많이 해줘서 구매했습니다. 서비스도 감사드립니다^^,0
rlae********,헬베이프 젤로: 블랙로즈,20230705,5,,입문자인데 디자인 이뿌고 버튼 조작 간편해서 좋은거 같아요!!,0
yhdw****,헬베이프 젤로: 블루스카이,20230711,5,,빠른배송 너무 감사합니다. 2번째 구매입니다. 다음에 또 구매할께요.,0
hong****,헬베이프 젤로: 블랙로즈,20230725,5,,전자담배 처음인데 깔끔하고 좋네요!,0
thsr********,헬베이프 젤로: 젤로 스마일,20230728,5,,와 정말 좋습니다 !!,0
bang******,헬베이프 젤로: 퍼플 네온,20230817,5,,배송 엄청 빠르네여 굿,0
j092****,헬베이프 젤로: 달리아 초콜렛,20230620,5,,너무 이뻐요! 첫 전자담배인데 젤로가 가장 좋다고해서 구매했습니다~ 아직 액상이 안와서 못펴봤지만 디자인적으로 마음에 쏙 들어서 괜찮은것 같아용!! 디자인 질리면 다른제품으로 구매하러 오겠습니다☺️,0
ddl0****,헬베이프 젤로: 반타그레이,20230719,5,,그래이색상 대만족! 액상 세는게 없어서 만족합니다!,0
kymg******,헬베이프 젤로: 블랙 초콜렛,20230714,5,,디자인 정말 이쁘고 배송도 빠르고 아직 장시간 사용은 아니지만 우수한 맛표현 맘에 듭니다,0
jyc3***,헬베이프 젤로: 블랙로즈,20230719,5,,빠른배송으로 제품잘받았습니다 그리고 기기A/S건도 감사합니다,0
wlgn****,헬베이프 젤로: 블랙로즈,20230811,5,,릴피다가 바꿧는데 이걸 왜 이제 알앗나 싶네요 넘 조하여😍,0
habe*****,헬베이프 젤로: 젤로 스마일,20230627,5,,배송 매우빨랐고 상품도 매우 이쁘고! 서비스도 주셔서 잘 쓸거같아요!,0
sanc***,헬베이프 젤로: 퍼플 네온,20230701,5,,"완전 맘에들어요!! 전담 고장나서 급하게 구입했는데! 완전 좋음! 색감도 좋음! 또, 손편지와 서비스에 감동! 또 주문하겠습니다!",0
oiko***,헬베이프 젤로: 새비 화이트,20230817,5,,동생이 조아해요 ..,0
jo****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230722,5,,젤로 이거 좋네요 누수도 없어요,0
chj0***,헬베이프 젤로: 블러드 샷,20230714,5,,블러드샷 + boost 팟 하나 시켰는데 팟 하나 더 사은품으로 보내주셨어요! 감사합니다!,0
jc****,헬베이프 젤로: 블러드 샷,20230712,5,,누수없어서 너무 맘에드네요 근데 뚜껑이 약해서인지 크렉이 쉽게 생겨있어요,0
ttpp****,헬베이프 젤로: 블랙로즈,20230726,5,,패키징도 좋고 코일인가 그것도 넉넉하게 주시네요ㅐ,0
no****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230718,5,,그립감좋고 디자인이쁘네요 잘쓰겟습니다,0
11ps******,헬베이프 젤로: 블랙로즈,20230721,5,,좋네요 다음에또구매할께요!!,0
mt****,헬베이프 젤로: 달리아 초콜렛,20230627,5,,감사합니다 잘받았습니다 제가 폐호흡 피다가 입호흡으로 다시 시작합니다 그래서 고민했습니다 발라리안 맥스 살까 하다가 젤로 주문했습니다,0
sung******,헬베이프 젤로: 반타그레이,20230711,5,,제품도 이쁘고 기능도 마음에 들어요 무엇보다 응대를 친절하게 해주셨습니다,0
2408****,헬베이프 젤로: 블러드 샷,20230718,5,,기기 너무좋아요 누수도 업고,0
3j****,헬베이프 젤로: 블랙로즈,20230719,5,,아직까진 누수가 없네요 디자인 이쁘구료 잘쓰겠습니다,0
geni*******,헬베이프 젤로: 블랙로즈,20230712,5,,빠른 배송 좋아요 사용 하던 기기는 있는데 비상용으로 구입 ㅎㅎㅎ,0
rlaq********,헬베이프 젤로: 반타그레이,20230811,5,,"누수없고, 배터리 오래가고, 액상 들어가는 양 넉넉하고,딱좋음",0
rlaq********,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230811,5,,"액상 누수 없고, 맛표현 좋고 배터리 넉넉하고",0
aa****,헬베이프 젤로: 젤로 스마일,20230703,5,,진짜 색도 너무 예쁘고 액상이 튀지도ㅜ않고 너무너무 좋은데 떨어뜨리지도 않았는데 뚜껑에 금이ㅜ가있네요......하 ... 자석때문인지 모루겠지만 너무 아쉽습니다,1
hora****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230719,5,,디자인최고~~만족합니다ㅎㅎ,0
youn******,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230711,5,,"패키징부터 ㄹㅇ 힙합; 베이핑을 오토로 할 수 있다는 것도 너무 편하고 디자인이 너무 예뻐서 자꾸 눈길이 갑니다! 전담 계의 GOAT, ‘디어베이프‘",0
ckdd******,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230709,5,,맛표현도 과하지 않고 좋습니다 디자인이 너무 이뻐요,0
klyj****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230703,5,,너무 좋았어요. 배송부터 포장 따듯한 편지까지.. 기다렸는데 받고 더 기분이 좋아졌네요. 더 번창하시길 빌겠습니다.^^,0
godg*****,헬베이프 젤로: 반타그레이,20230720,4,,팟이 1.2 0.8 써봣는데 둘 다 맛 표현은 소소.. 추천 부탁드립니다,0
dnd4***,헬베이프 젤로: 반타그레이,20230713,5,,핑크살까 고민하다 깔끔한걸로 샀는데 만족합니다 핑크도 갖고싶네요 배송은 기가 막힌 스피드입니다,0
rkd9*****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230712,5,,전자담배는 처음인데 디자인도 이쁘고 연기도 잘나오네요 !!,0
xm****,헬베이프 젤로: 블랙 초콜렛,20230707,5,,새로운 색상도 나왓지만 블랙초콜렛이 짱인듯요 부스터팟은 단맛익숙한 사람들이 좋아하겟어요 저한텐 기존 0.8옴이 젤낫네요ㅜ,0
kimn*****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230814,4,,액상 오랜만에 사용하는데 좋네요,0
whdn******,헬베이프 젤로: 블러드 샷,20230814,5,,아 액상을 폐호흡으로 삿네 상@너메거,0
yubi*******,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230630,5,,제품 너무 만족스럽고 배송도 빠르고 선물도 주셔서 리뷰 잘 안쓰는데 참지 못했습니다. 자주 애용하겠습니다 감사합니다!,1
skak****,헬베이프 젤로: 블루스카이,20230815,2,,디자인 및 배터리 빼고는 그닥,0
dj****,헬베이프 젤로: 반타그레이,20230617,5,,리뷰 잘 안쓰는데 편지보고 감사해서 작성해요 소정의 서비스라기엔 꼭필요한 팟을 하나 더 챙겨주셨어요 ㅎㅎ 고맙습니다 일단 전 발라리안에서 넘어왔는데 가격은 비슷한데 기계가 훨씬 고급스럽네요 디자인도 예쁘고 스크래치도 잘 안날 거 같고 팁이 얇아서 더 좋은 거 같아요,1
lhan****,헬베이프 젤로: 블루스카이,20230812,5,,색상도 이쁘고 잘쓰고 있어요!,0
ansr******,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230619,5,,폴블랑코 에디션 때문에 원래 쓰던 기기가 있음에도 샀어요 !! 원래 쓰던 다른 회사 기기는 누수가 심해서 하루에도 두 번 정도는 액상을 채워야하고 휴지로 닦아줘야 했는데 2주 정도 됐는데 누수는 전혀 없어요 !! 맛 표현이 아쉽다는 평이 많던데 딱히 그런 건 못 느꼈어요 기스 날까봐 파우치에 들고 다닙니당 폴블랑코 사랑해 이 기기 평생 쓸래요 ❤️,0
wooj*******,헬베이프 젤로: 반타그레이,20230715,5,,포장도 잘 되어있고 배송도 빨라서 좋았습니다. 제품 색상과 휴대성이 너무 좋네요!,0
a2****,헬베이프 젤로: 블루스카이,20230614,5,,저어는… 연초러버라 전담은 잘 몰읍니다… 그냥 예뻐요…. 너무예뻐요.. 취향저격….! 아땡코스같은 찜기와 비교하면 냄새1도없음 연기금방사라짐 엄마 담배냄새진짜싫어하셔서 항상 잔소리하시는데 이건 방에서 펴도 엄마가 모름 (본인 33살임..코쓱-) 라때의 액상형전담은 만년필처럼 생긴 누수 팡팡터지는거였는데.. 요즘전담은 진짜이쁘게나오네요! 게다가 누수도업떠…? 역시 22세기인가..?,0
camo*****,헬베이프 젤로: 달리아 초콜렛,20230717,5,,완전짱 입니다 가볍고 맛도 아주 잘표현 합니다 강추 드힙니다,0
happ*******,헬베이프 젤로: 젤로 스마일,20230620,5,,"아 진짜 귀엽고 이쁘다., 전담초보고 성능 이런건 잘모르겠고 일단 디자인이 오우야..언박싱부터 뭔가 전담메이커도 신경많이 쓰는구나 깨달음 전 남잔데 귀엽고이쁜거 좋아해서 취향저격당함 여자분들 개좋아하실듯..",0
